#Step   Etot   PotE Ktot  T
2949 -0.135838 -1.764205  1.628367 1.63
2950 -0.135820 -1.760729  1.624909 1.62
2951 -0.135800 -1.757280  1.621480 1.62
2952 -0.135780 -1.754165  1.618385 1.62
2953 -0.135766 -1.751682  1.615917 1.62
2954 -0.135760 -1.750056  1.614296 1.61
2955 -0.135764 -1.749384  1.613620 1.61
2956 -0.135777 -1.749617  1.613840 1.61
2957 -0.135795 -1.750576  1.614782 1.61
2958 -0.135811 -1.752017  1.616205 1.62
2959 -0.135820 -1.753716  1.617896 1.62
2960 -0.135818 -1.755563  1.619745 1.62
2961 -0.135803 -1.757610  1.621807 1.62
2962 -0.135781 -1.760081  1.624300 1.62
2963 -0.135760 -1.763302  1.627543 1.63
2964 -0.135748 -1.767584  1.631837 1.63
2965 -0.135753 -1.773082  1.637329 1.64
2966 -0.135780 -1.779678  1.643898 1.64
2967 -0.135826 -1.786935  1.651109 1.65
2968 -0.135884 -1.794128  1.658244 1.66
2969 -0.135945 -1.800353  1.664408 1.66
2970 -0.136000 -1.804666  1.668666 1.67
2971 -0.136042 -1.806218  1.670176 1.67
2972 -0.136067 -1.804366  1.668300 1.67
2973 -0.136072 -1.798747  1.662675 1.66
2974 -0.136059 -1.789301  1.653242 1.65
2975 -0.136029 -1.776271  1.640242 1.64
2976 -0.135989 -1.760161  1.624172 1.62
2977 -0.135943 -1.741657  1.605714 1.61
2978 -0.135899 -1.721543  1.585645 1.59
2979 -0.135860 -1.700604  1.564744 1.56
2980 -0.135829 -1.679553  1.543724 1.54
2981 -0.135807 -1.658988  1.523181 1.52
2982 -0.135794 -1.639373  1.503579 1.50
2983 -0.135787 -1.621044  1.485257 1.49
2984 -0.135785 -1.604233  1.468448 1.47
2985 -0.135782 -1.589105  1.453323 1.45
2986 -0.135773 -1.575827  1.440054 1.44
2987 -0.135752 -1.564645  1.428893 1.43
2988 -0.135717 -1.555959  1.420242 1.42
2989 -0.135669 -1.550355  1.414685 1.41
2990 -0.135616 -1.548573  1.412957 1.41
2991 -0.135570 -1.551392  1.415822 1.42
2992 -0.135545 -1.559446  1.423901 1.42
2993 -0.135551 -1.573027  1.437476 1.44
2994 -0.135592 -1.591935  1.456342 1.46
2995 -0.135663 -1.615429  1.479766 1.48
2996 -0.135751 -1.642309  1.506558 1.51
2997 -0.135842 -1.671094  1.535252 1.54
2998 -0.135924 -1.700239  1.564315 1.56
2999 -0.135987 -1.728335  1.592347 1.59
